Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
Owl,Primitive,15,0,60,20,270,340,4,9.0,0,0,1
Owl,Primitive,15,0,60,20,184,312,4,11.0,1,0,0
Owl,Primitive,15,0,60,20,138,130,0,0.0,0,0,1
Owl,Jerk_Primitive,15,0,60,20,53,165,0,0.0,0,0,1
Owl,Jerk_Primitive,15,0,60,20,69,246,3,18.33333333333333,0,0,1
Owl,Jerk_Primitive,15,0,60,20,528,192,3,12.0,0,0,1
Owl,Jerk_Primitive,15,0,60,20,110,273,4,9.75,0,0,1
Owl,Jerk_Primitive,15,0,60,20,67,99,1,13.0,0,0,1
Owl,Jerk_Primitive,15,0,60,20,193,139,5,8.2,0,0,1
Owl,Jerk_Primitive,15,0,60,20,150,266,6,8.75,0,0,1
Owl,Jerk_Primitive,15,0,60,20,92,323,3,5.75,0,0,1
Owl,Jerk_Primitive,15,0,60,20,4,47,1,3.0,0,0,1
Owl,Jerk_Primitive,15,0,60,20,376,285,7,8.833333333333334,1,0,0
Owl,Jerk_Primitive,15,0,60,20,286,278,4,8.4,1,0,0
Owl,Jerk_Primitive,15,0,60,20,33,59,2,6.625,0,0,1
Owl,MPC,15,0,60,20,94,106,4,6.75,0,0,1
Owl,MPC,15,0,60,20,120,295,3,5.0,1,0,0
Owl,MPC,15,0,60,20,10,7,0,5.0,0,0,1
Owl,MPC,15,0,60,20,108,320,0,0.0,1,0,0
Owl,MPC,15,0,60,20,119,127,1,7.0,0,0,1
Owl,MPC,15,0,60,20,109,13,1,1.0,0,0,1
Owl,MPC,15,0,60,20,13,90,2,8.5,0,0,1
Owl,MPC,15,0,60,20,168,476,6,9.444444444444445,0,0,1
Owl,MPC,15,0,60,20,310,524,10,7.272727272727272,0,0,1
Owl,MPC,15,0,60,20,111,320,6,10.333333333333334,1,0,0
Owl,MPC,15,0,60,20,116,65,1,5.0,0,0,1
Owl,MPC,15,0,60,20,46,157,5,6.333333333333333,0,0,1
Owl,MPC,15,0,60,20,77,89,1,2.0,0,0,1
Owl,MPC,15,0,60,20,64,173,1,22.0,0,0,1
Owl,MPC,15,0,60,20,116,72,4,7.0,0,0,1
Owl,MPC,15,0,60,20,108,319,5,8.333333333333334,1,0,0
Owl,MPC,15,0,60,20,152,71,1,6.0,0,0,1
Owl,MPC,15,0,60,20,108,279,5,9.6,1,0,0
Owl,MPC,15,0,60,20,207,241,2,43.0,0,0,1
Owl,MPC,15,0,60,20,190,253,2,3.0,0,0,1
Owl,MPC,15,0,60,20,123,326,2,9.5,1,0,0
Owl,Primitive,15,5,60,20,86,221,4,9.75,0,0,1
Owl,Primitive,15,5,60,20,344,293,1,15.0,1,0,0
Owl,Primitive,15,5,60,20,358,318,3,19.0,1,0,0
Owl,Primitive,15,5,60,20,158,299,4,12.5,0,0,1
Owl,Primitive,15,5,60,20,59,232,2,7.0,0,0,1
Owl,Primitive,15,5,60,20,368,123,2,8.0,0,0,1
Owl,Primitive,15,5,60,20,199,475,7,9.571428571428571,0,0,1
Owl,Primitive,15,5,60,20,318,310,4,15.333333333333334,1,0,0
Owl,Primitive,15,5,60,20,306,165,3,8.666666666666666,0,0,1
Owl,Primitive,15,5,60,20,13,90,2,5.0,0,0,1
Owl,Primitive,15,5,60,20,273,111,4,14.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,98,263,1,3.0,1,0,0
Owl,Jerk_Primitive,15,5,60,20,25,56,2,7.5,0,0,1
Owl,Jerk_Primitive,15,5,60,20,130,162,4,19.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,367,562,6,9.666666666666666,1,0,0
Owl,Jerk_Primitive,15,5,60,20,55,158,3,12.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,189,279,2,2.0,1,0,0
Owl,Jerk_Primitive,15,5,60,20,14,28,0,2.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,91,340,5,7.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,99,273,2,11.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,175,320,3,10.333333333333334,1,0,0
Owl,Jerk_Primitive,15,5,60,20,10,19,0,10.333333333333334,0,0,1
Owl,Jerk_Primitive,15,5,60,20,110,187,4,10.333333333333334,0,0,1
Owl,Jerk_Primitive,15,5,60,20,142,292,4,6.6,1,0,0
Owl,Jerk_Primitive,15,5,60,20,237,253,2,17.5,0,0,1
Owl,Jerk_Primitive,15,5,60,20,168,265,8,7.818181818181818,1,0,0
Owl,Jerk_Primitive,15,5,60,20,120,148,1,2.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,74,184,2,2.0,0,0,1
Owl,Jerk_Primitive,15,5,60,20,195,292,6,14.0,1,0,0
Owl,MPC,15,5,60,20,281,273,7,13.5,1,0,0
Owl,MPC,15,5,60,20,26,34,1,13.125,0,0,1
Owl,MPC,15,5,60,20,472,605,6,12.833333333333334,1,0,0
Owl,MPC,15,5,60,20,82,120,2,11.5,0,0,1
Owl,MPC,15,5,60,20,24,129,1,9.0,0,0,1
Owl,MPC,15,5,60,20,194,305,3,9.0,1,0,0
Owl,MPC,15,5,60,20,25,119,1,12.0,0,0,1
Owl,MPC,15,5,60,20,164,339,4,3.25,1,0,0
Owl,MPC,15,5,60,20,177,225,10,8.583333333333334,0,0,1
Owl,MPC,15,5,60,20,119,385,2,14.5,0,0,1
Owl,MPC,15,5,60,20,16,87,2,5.666666666666667,0,0,1
Owl,MPC,15,5,60,20,71,216,4,7.2,0,0,1
Owl,MPC,15,5,60,20,38,145,3,8.5,0,0,1
Owl,MPC,15,5,60,20,70,233,3,5.75,0,0,1
Owl,MPC,15,5,60,20,113,160,0,0.0,0,0,1
Owl,MPC,15,5,60,20,21,116,2,5.333333333333333,0,0,1
Owl,MPC,15,5,60,20,76,278,4,11.0,0,0,1
Owl,MPC,15,5,60,20,116,265,6,14.5,1,0,0
Owl,MPC,15,5,60,20,30,50,1,4.0,0,0,1
Owl,MPC,15,5,60,20,58,183,3,8.333333333333334,0,0,1
Owl,MPC,15,5,60,20,23,127,1,2.0,0,0,1
Owl,MPC,15,5,60,20,88,279,6,10.625,0,0,1
Owl,MPC,15,5,60,20,42,137,3,11.0,0,0,1
Owl,MPC,15,5,60,20,17,101,2,6.5,0,0,1
Owl,MPC,15,5,60,20,61,146,2,8.333333333333334,0,0,1
Owl,MPC,15,5,60,20,40,174,2,11.5,0,0,1
Owl,MPC,15,5,60,20,22,117,2,5.0,0,0,1
Owl,Primitive,15,10,60,20,34,151,3,10.333333333333334,0,0,1
Owl,Primitive,15,10,60,20,33,122,1,13.0,0,0,1
Owl,Primitive,15,10,60,20,15,97,0,0.0,0,0,1
Owl,Primitive,15,10,60,20,33,122,2,6.5,0,0,1
Owl,Primitive,15,10,60,20,250,287,3,8.0,0,0,1
Owl,Primitive,15,10,60,20,132,317,5,12.5,1,0,0
Owl,Primitive,15,10,60,20,231,327,5,6.6,1,0,0
Owl,Primitive,15,10,60,20,148,148,5,10.571428571428571,0,0,1
Owl,Primitive,15,10,60,20,94,228,3,4.2,0,0,1
Owl,Primitive,15,10,60,20,167,87,0,0.0,0,0,1
Owl,Primitive,15,10,60,20,217,431,2,5.666666666666667,0,0,1
Owl,Primitive,15,10,60,20,110,258,4,12.8,0,0,1
Owl,Primitive,15,10,60,20,30,118,1,4.0,0,0,1
Owl,Primitive,15,10,60,20,96,257,3,18.0,0,0,1
Owl,Primitive,15,10,60,20,227,372,2,4.0,1,0,0
Owl,Primitive,15,10,60,20,3,0,0,4.666666666666667,0,0,1
Owl,Primitive,15,10,60,20,71,116,1,6.0,0,0,1
Owl,Primitive,15,10,60,20,586,651,4,10.6,0,0,1
Owl,Jerk_Primitive,15,10,60,20,145,185,3,9.666666666666666,0,0,1
Owl,Jerk_Primitive,15,10,60,20,99,300,4,5.8,1,0,0
Owl,Jerk_Primitive,15,10,60,20,19,0,1,1.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,99,319,1,5.0,1,0,0
Owl,Jerk_Primitive,15,10,60,20,205,216,8,14.555555555555555,1,0,0
Owl,Jerk_Primitive,15,10,60,20,178,503,14,11.625,1,0,1
Owl,Jerk_Primitive,15,10,60,20,27,128,2,26.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,142,297,2,9.5,1,0,0
Owl,Jerk_Primitive,15,10,60,20,138,172,8,9.090909090909092,0,0,1
Owl,Jerk_Primitive,15,10,60,20,325,284,2,21.0,1,0,0
Owl,Jerk_Primitive,15,10,60,20,37,52,1,18.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,105,307,4,10.0,1,0,0
Owl,Jerk_Primitive,15,10,60,20,119,94,1,3.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,81,268,2,15.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,261,292,1,2.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,35,150,3,13.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,10,92,0,0.0,0,0,1
Owl,Jerk_Primitive,15,10,60,20,74,198,7,8.333333333333334,0,0,1
Owl,Jerk_Primitive,15,10,60,20,250,689,12,8.941176470588236,1,0,0
Owl,Jerk_Primitive,15,10,60,20,18,14,1,8.88888888888889,0,0,1
Owl,Jerk_Primitive,15,10,60,20,90,318,2,13.0,0,0,1
Owl,MPC,15,10,60,20,224,555,7,11.714285714285714,0,0,1
Owl,MPC,15,10,60,20,26,131,1,11.0,0,0,1
Owl,MPC,15,10,60,20,108,320,0,0.0,1,0,0
Owl,MPC,15,10,60,20,261,561,8,10.88888888888889,1,0,0
Owl,MPC,15,10,60,20,22,65,0,10.88888888888889,0,0,1
Owl,MPC,15,10,60,20,55,188,4,10.0,0,0,1
Owl,MPC,15,10,60,20,31,20,1,1.0,0,0,1
Owl,MPC,15,10,60,20,39,168,6,9.25,0,0,1
Owl,MPC,15,10,60,20,145,240,2,6.5,0,0,1
Owl,MPC,15,10,60,20,14,94,2,4.0,0,0,1
Owl,MPC,15,10,60,20,27,130,3,5.5,0,0,1
Owl,MPC,15,10,60,20,12,77,2,8.0,0,0,1
Owl,MPC,15,10,60,20,38,104,2,10.0,0,0,1
Owl,MPC,15,10,60,20,28,130,6,10.5,0,0,1
Owl,MPC,15,10,60,20,141,361,6,8.857142857142858,0,0,1
Owl,MPC,15,10,60,20,78,75,5,5.0,0,0,1
Owl,MPC,15,10,60,20,55,180,2,8.0,0,0,1
Owl,MPC,15,10,60,20,205,312,0,0.0,1,0,0
Owl,MPC,15,10,60,20,70,184,1,8.5,0,0,1
Owl,MPC,15,10,60,20,113,216,5,10.0,0,0,1
Owl,MPC,15,10,60,20,244,671,8,10.22222222222222,1,0,0
Owl,MPC,15,10,60,20,28,36,1,11.444444444444445,0,0,1
Owl,MPC,15,10,60,20,98,86,1,1.0,0,0,1
Owl,MPC,15,10,60,20,108,293,4,12.5,1,0,0
Owl,MPC,15,10,60,20,15,6,0,12.5,0,0,1
Owl,MPC,15,10,60,20,77,296,4,11.75,0,0,1
Owl,MPC,15,10,60,20,23,135,1,5.0,0,0,1
Owl,MPC,15,10,60,20,80,264,3,10.0,0,0,1
Owl,MPC,15,10,60,20,109,252,4,11.5,0,0,1
Owl,MPC,15,10,60,20,37,120,2,6.0,0,0,1
Owl,Primitive,5,0,60,20,330,584,4,16.25,0,0,1
Owl,Primitive,5,0,60,20,132,339,2,19.0,1,0,0
Owl,Primitive,5,0,60,20,158,313,4,17.0,0,0,1
Owl,Primitive,5,0,60,20,34,145,3,17.5,0,0,1
Owl,Primitive,5,0,60,20,123,241,2,10.0,0,0,1
Owl,Primitive,5,0,60,20,219,337,1,9.0,1,0,0
Owl,Primitive,5,0,60,20,134,84,1,8.5,0,0,1
Owl,Primitive,5,0,60,20,236,676,4,11.5,1,0,0
Owl,Primitive,5,0,60,20,232,612,2,12.833333333333334,1,0,0
Owl,Primitive,5,0,60,20,94,132,1,12.142857142857142,0,0,1
Owl,Primitive,5,0,60,20,132,378,2,7.666666666666667,1,0,0
Owl,Primitive,5,0,60,20,134,342,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,264,710,2,16.0,1,0,0
Owl,Primitive,5,0,60,20,210,294,3,12.6,1,0,0
Owl,Jerk_Primitive,5,0,60,20,187,634,3,6.666666666666667,1,0,0
Owl,Jerk_Primitive,5,0,60,20,254,617,5,7.555555555555555,1,0,0
Owl,Jerk_Primitive,5,0,60,20,34,29,0,7.555555555555555,0,0,1
Owl,Jerk_Primitive,5,0,60,20,100,305,3,18.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,247,654,3,13.6,0,0,1
Owl,Jerk_Primitive,5,0,60,20,66,274,1,1.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,135,359,4,11.5,0,0,1
Owl,Jerk_Primitive,5,0,60,20,43,171,5,10.5,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,322,1,5.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,304,656,4,8.8,1,0,0
Owl,Jerk_Primitive,5,0,60,20,223,681,3,14.25,1,0,0
Owl,Jerk_Primitive,5,0,60,20,167,329,0,14.25,1,0,0
Owl,Jerk_Primitive,5,0,60,20,104,84,2,14.8,0,0,1
Owl,Jerk_Primitive,5,0,60,20,163,324,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,108,262,4,8.6,0,0,1
Owl,Jerk_Primitive,5,0,60,20,83,295,3,4.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,299,0,0.0,1,0,0
Owl,MPC,5,0,60,20,107,341,3,13.0,1,0,0
Owl,MPC,5,0,60,20,208,317,3,13.2,1,0,0
Owl,MPC,5,0,60,20,14,7,2,11.428571428571429,0,0,1
Owl,MPC,5,0,60,20,209,692,2,21.5,1,0,0
Owl,MPC,5,0,60,20,164,444,1,14.666666666666666,0,0,1
Owl,MPC,5,0,60,20,108,338,0,0.0,1,0,0
Owl,MPC,5,0,60,20,83,56,2,6.0,0,0,1
Owl,MPC,5,0,60,20,28,129,1,11.0,0,0,1
Owl,MPC,5,0,60,20,31,151,1,6.0,0,0,1
Owl,MPC,5,0,60,20,108,320,0,0.0,1,0,0
Owl,MPC,5,0,60,20,238,723,0,0.0,1,0,0
Owl,MPC,5,0,60,20,174,319,6,7.833333333333333,1,0,0
Owl,MPC,5,0,60,20,12,7,2,7.375,0,0,1
Owl,MPC,5,0,60,20,108,335,2,8.5,1,0,0
Owl,MPC,5,0,60,20,81,223,0,0.0,0,0,1
Owl,MPC,5,0,60,20,344,649,3,8.75,1,0,0
Owl,MPC,5,0,60,20,131,253,2,9.5,0,0,1
Owl,MPC,5,0,60,20,29,123,1,9.0,0,0,1
Owl,MPC,5,0,60,20,211,685,2,26.0,1,0,0
Owl,MPC,5,0,60,20,98,93,3,14.8,0,0,1
Owl,MPC,5,0,60,20,4,61,1,1.0,0,0,1
Owl,Primitive,5,5,60,20,131,388,0,0.0,1,0,0
Owl,Primitive,5,5,60,20,105,149,1,13.0,0,0,1
Owl,Primitive,5,5,60,20,338,697,2,9.5,1,0,0
Owl,Primitive,5,5,60,20,6,2,0,9.5,0,0,1
Owl,Primitive,5,5,60,20,214,588,3,6.333333333333333,0,0,1
Owl,Primitive,5,5,60,20,132,342,0,0.0,1,0,0
Owl,Primitive,5,5,60,20,298,650,6,14.666666666666666,1,0,0
Owl,Primitive,5,5,60,20,253,514,5,12.636363636363637,1,0,0
Owl,Primitive,5,5,60,20,47,87,2,11.923076923076923,0,0,1
Owl,Primitive,5,5,60,20,241,311,2,14.5,1,0,0
Owl,Primitive,5,5,60,20,267,346,1,14.0,1,0,0
Owl,Primitive,5,5,60,20,305,683,4,9.857142857142858,1,0,0
Owl,Primitive,5,5,60,20,169,374,5,15.22222222222222,0,0,1
Owl,Jerk_Primitive,5,5,60,20,98,282,1,10.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,254,731,2,9.333333333333334,1,0,0
Owl,Jerk_Primitive,5,5,60,20,173,296,1,14.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,265,705,5,13.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,201,559,2,15.75,1,0,0
Owl,Jerk_Primitive,5,5,60,20,212,316,4,11.076923076923077,0,0,1
Owl,Jerk_Primitive,5,5,60,20,190,641,3,9.666666666666666,1,0,0
Owl,Jerk_Primitive,5,5,60,20,57,129,3,9.8,0,0,1
Owl,Jerk_Primitive,5,5,60,20,200,608,5,12.625,1,0,0
Owl,Jerk_Primitive,5,5,60,20,6,10,0,13.875,0,0,1
Owl,Jerk_Primitive,5,5,60,20,105,391,3,11.0,0,0,1
Owl,Jerk_Primitive,5,5,60,20,4,48,1,3.0,0,0,1
Owl,Jerk_Primitive,5,5,60,20,148,529,2,7.5,0,0,1
Owl,Jerk_Primitive,5,5,60,20,13,94,1,2.0,0,0,1
Owl,Jerk_Primitive,5,5,60,20,58,184,2,15.5,0,0,1
Owl,Jerk_Primitive,5,5,60,20,189,612,4,17.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,200,533,2,14.666666666666666,1,0,0
Owl,MPC,5,5,60,20,51,183,1,3.0,0,0,1
Owl,MPC,5,5,60,20,9,80,1,8.0,0,0,1
Owl,MPC,5,5,60,20,96,321,1,12.0,0,0,1
Owl,MPC,5,5,60,20,210,131,1,3.0,0,0,1
Owl,MPC,5,5,60,20,209,632,4,13.0,1,0,0
Owl,MPC,5,5,60,20,389,659,5,13.2,1,0,0
Owl,MPC,5,5,60,20,75,100,2,13.25,0,0,1
Owl,MPC,5,5,60,20,258,322,0,0.0,1,0,0
Owl,MPC,5,5,60,20,239,596,3,18.5,0,0,1
Owl,MPC,5,5,60,20,215,678,1,24.0,1,0,0
Owl,MPC,5,5,60,20,310,700,2,3.5,1,0,0
Owl,MPC,5,5,60,20,174,366,2,7.2,1,0,0
Owl,MPC,5,5,60,20,259,478,3,8.0,1,0,0
Owl,Primitive,5,10,60,20,249,658,4,11.8,1,0,0
Owl,Primitive,5,10,60,20,126,112,2,14.0,0,0,1
Owl,Primitive,5,10,60,20,132,383,1,10.0,1,0,0
Owl,Primitive,5,10,60,20,112,335,2,11.0,0,0,1
Owl,Primitive,5,10,60,20,4,51,1,2.0,0,0,1
Owl,Primitive,5,10,60,20,132,324,0,0.0,1,0,0
Owl,Primitive,5,10,60,20,2,2,0,0.0,0,0,1
Owl,Primitive,5,10,60,20,52,139,1,7.0,0,0,1
Owl,Primitive,5,10,60,20,218,336,1,2.0,1,0,0
Owl,Primitive,5,10,60,20,257,311,2,8.75,1,0,0
Owl,Primitive,5,10,60,20,166,308,1,3.0,1,0,0
Owl,Primitive,5,10,60,20,81,163,2,3.0,0,0,1
Owl,Primitive,5,10,60,20,132,336,0,0.0,1,0,0
Owl,Primitive,5,10,60,20,418,241,2,6.0,0,0,1
Owl,Primitive,5,10,60,20,132,325,1,5.0,1,0,0
Owl,Primitive,5,10,60,20,37,38,1,5.0,0,0,1
Owl,Primitive,5,10,60,20,249,641,3,12.0,1,0,0
Owl,Jerk_Primitive,5,10,60,20,189,599,2,18.5,1,0,0
Owl,Jerk_Primitive,5,10,60,20,263,524,4,11.0,1,0,0
Owl,Jerk_Primitive,5,10,60,20,200,266,4,10.666666666666666,1,0,0
Owl,Jerk_Primitive,5,10,60,20,223,297,4,9.8125,0,0,1
Owl,Jerk_Primitive,5,10,60,20,99,319,0,0.0,1,0,0
Owl,Jerk_Primitive,5,10,60,20,203,344,6,15.6,1,0,0
Owl,Jerk_Primitive,5,10,60,20,165,462,0,15.6,1,0,0
Owl,Jerk_Primitive,5,10,60,20,200,500,2,13.0,0,0,1
Owl,Jerk_Primitive,5,10,60,20,108,300,1,7.0,1,0,0
Owl,Jerk_Primitive,5,10,60,20,256,671,5,7.75,1,0,0
Owl,Jerk_Primitive,5,10,60,20,79,176,0,7.75,0,0,1
Owl,Jerk_Primitive,5,10,60,20,192,612,1,15.0,1,0,0
Owl,Jerk_Primitive,5,10,60,20,173,440,3,14.0,1,0,0
Owl,MPC,5,10,60,20,107,334,0,0.0,1,0,0
Owl,MPC,5,10,60,20,209,322,1,13.0,1,0,0
Owl,MPC,5,10,60,20,172,435,1,13.5,1,0,0
Owl,MPC,5,10,60,20,138,347,2,12.75,0,0,1
Owl,MPC,5,10,60,20,237,672,3,10.0,1,0,0
Owl,MPC,5,10,60,20,129,186,1,10.166666666666666,0,0,1
Owl,MPC,5,10,60,20,91,290,2,8.666666666666666,0,0,1
Owl,MPC,5,10,60,20,61,195,1,5.0,0,1,0
Owl,MPC,5,10,60,20,111,264,0,0.0,1,0,0
Owl,MPC,5,10,60,20,174,374,3,8.333333333333334,1,0,0
Owl,MPC,5,10,60,20,52,121,1,11.5,0,0,1
Owl,MPC,5,10,60,20,38,146,2,15.5,0,0,1
Owl,MPC,5,10,60,20,108,320,0,0.0,1,0,0
Owl,MPC,5,10,60,20,208,332,1,6.0,1,0,0
Owl,MPC,5,10,60,20,181,412,2,11.666666666666666,1,0,0
Owl,MPC,5,10,60,20,27,44,1,11.5,0,0,1
Owl,MPC,5,10,60,20,108,337,0,0.0,1,0,0
Owl,MPC,5,10,60,20,194,296,3,21.5,0,0,1
Owl,Primitive,10,0,60,20,255,328,2,13.0,0,0,1
Owl,Primitive,10,0,60,20,81,257,2,11.0,0,0,1
Owl,Primitive,10,0,60,20,130,363,5,11.75,1,0,0
Owl,Primitive,10,0,60,20,186,362,5,9.555555555555555,0,0,1
Owl,Primitive,10,0,60,20,13,93,1,1.0,0,0,1
Owl,Primitive,10,0,60,20,256,679,5,10.0,1,0,0
Owl,Primitive,10,0,60,20,93,194,2,9.625,0,0,1
Owl,Primitive,10,0,60,20,21,112,2,9.5,0,0,1
Owl,Primitive,10,0,60,20,2,15,1,1.0,0,0,1
Owl,Primitive,10,0,60,20,166,474,2,12.0,0,0,1
Owl,Primitive,10,0,60,20,71,241,3,8.0,0,0,1
Owl,Primitive,10,0,60,20,310,650,5,18.75,1,0,0
Owl,Primitive,10,0,60,20,96,205,1,15.8,0,0,1
Owl,Primitive,10,0,60,20,93,186,1,12.0,0,0,1
Owl,Primitive,10,0,60,20,314,338,1,1.0,1,0,0
Owl,Primitive,10,0,60,20,215,448,4,7.833333333333333,0,0,1
Owl,Jerk_Primitive,10,0,60,20,187,598,2,15.0,1,0,0
Owl,Jerk_Primitive,10,0,60,20,30,65,1,12.666666666666666,0,0,1
Owl,Jerk_Primitive,10,0,60,20,2,0,1,1.0,0,0,1
Owl,Jerk_Primitive,10,0,60,20,99,323,2,10.5,1,0,0
Owl,Jerk_Primitive,10,0,60,20,155,318,1,12.0,1,0,0
Owl,Jerk_Primitive,10,0,60,20,249,702,4,12.6,1,0,0
Owl,Jerk_Primitive,10,0,60,20,96,168,3,10.875,0,0,1
Owl,Jerk_Primitive,10,0,60,20,114,312,2,3.0,1,0,0
Owl,Jerk_Primitive,10,0,60,20,245,324,0,0.0,1,0,0
Owl,Jerk_Primitive,10,0,60,20,465,624,3,14.0,1,0,0
Owl,Jerk_Primitive,10,0,60,20,113,274,3,13.833333333333334,0,0,1
Owl,Jerk_Primitive,10,0,60,20,200,636,7,12.875,0,0,1
Owl,Jerk_Primitive,10,0,60,20,99,244,2,14.5,1,0,0
Owl,Jerk_Primitive,10,0,60,20,129,171,2,13.0,0,0,1
Owl,Jerk_Primitive,10,0,60,20,25,125,2,3.5,0,0,1
Owl,Jerk_Primitive,10,0,60,20,257,571,7,14.285714285714286,1,0,0
Owl,MPC,10,0,60,20,26,128,2,12.0,0,0,1
Owl,MPC,10,0,60,20,69,269,1,10.0,0,0,1
Owl,MPC,10,0,60,20,68,112,3,7.666666666666667,0,0,1
Owl,MPC,10,0,60,20,4,41,1,3.0,0,0,1
Owl,MPC,10,0,60,20,5,60,1,3.0,0,0,1
Owl,MPC,10,0,60,20,110,316,2,3.333333333333333,1,0,0
Owl,MPC,10,0,60,20,208,355,2,8.2,1,0,0
Owl,MPC,10,0,60,20,19,29,0,8.2,0,0,1
Owl,MPC,10,0,60,20,108,284,2,6.0,1,0,0
Owl,MPC,10,0,60,20,106,248,6,8.428571428571429,0,0,1
Owl,MPC,10,0,60,20,238,664,4,6.6,1,0,0
Owl,MPC,10,0,60,20,217,347,2,11.5,1,0,0
Owl,MPC,10,0,60,20,200,481,5,9.714285714285714,0,0,1
Owl,MPC,10,0,60,20,137,233,1,19.0,0,0,1
Owl,MPC,10,0,60,20,108,326,1,4.0,1,0,0
Owl,MPC,10,0,60,20,292,196,3,5.333333333333333,0,0,1
Owl,MPC,10,0,60,20,70,258,2,11.0,0,0,1
Owl,MPC,10,0,60,20,87,261,0,0.0,0,0,1
Owl,MPC,10,0,60,20,127,206,2,16.0,0,0,1
Owl,MPC,10,0,60,20,53,123,3,7.333333333333333,0,0,1
Owl,MPC,10,0,60,20,139,461,3,15.0,0,0,1
Owl,Primitive,10,5,60,20,1,47,1,1.0,0,0,1
Owl,Primitive,10,5,60,20,71,225,2,5.0,0,0,1
Owl,Primitive,10,5,60,20,435,361,6,14.2,1,0,0
Owl,Primitive,10,5,60,20,256,291,2,7.0,0,0,1
Owl,Primitive,10,5,60,20,131,243,0,0.0,0,0,1
Owl,Primitive,10,5,60,20,243,357,3,16.666666666666668,1,0,0
Owl,Primitive,10,5,60,20,110,58,5,12.625,0,0,1
Owl,Primitive,10,5,60,20,137,217,5,9.833333333333334,0,0,1
Owl,Primitive,10,5,60,20,94,41,1,1.0,0,0,1
Owl,Primitive,10,5,60,20,190,56,1,3.0,0,0,1
Owl,Primitive,10,5,60,20,290,88,1,6.0,0,0,1
Owl,Primitive,10,5,60,20,265,632,8,8.909090909090908,1,0,0
Owl,Primitive,10,5,60,20,43,135,3,11.0,0,0,1
Owl,Jerk_Primitive,10,5,60,20,198,192,0,0.0,0,0,1
Owl,Jerk_Primitive,10,5,60,20,53,163,1,1.0,0,0,1
Owl,Jerk_Primitive,10,5,60,20,99,299,0,0.0,1,0,0
Owl,Jerk_Primitive,10,5,60,20,208,192,2,6.0,0,0,1
Owl,Jerk_Primitive,10,5,60,20,151,338,4,9.6,0,0,1
Owl,Jerk_Primitive,10,5,60,20,99,320,1,2.0,1,0,0
Owl,Jerk_Primitive,10,5,60,20,161,416,3,7.166666666666667,0,0,1
Owl,Jerk_Primitive,10,5,60,20,99,284,1,8.0,1,0,0
Owl,Jerk_Primitive,10,5,60,20,228,302,2,12.5,1,0,0
Owl,Jerk_Primitive,10,5,60,20,36,87,1,11.0,0,0,1
Owl,Jerk_Primitive,10,5,60,20,209,334,1,7.0,1,0,0
Owl,Jerk_Primitive,10,5,60,20,162,413,4,17.833333333333332,1,0,0
Owl,Jerk_Primitive,10,5,60,20,191,584,9,11.666666666666666,1,0,0
Owl,Jerk_Primitive,10,5,60,20,40,31,1,11.1,0,0,1
Owl,Jerk_Primitive,10,5,60,20,99,293,4,8.75,1,0,0
Owl,Jerk_Primitive,10,5,60,20,30,66,0,8.75,0,0,1
Owl,Jerk_Primitive,10,5,60,20,186,299,0,0.0,1,0,0
Owl,Jerk_Primitive,10,5,60,20,8,11,0,0.0,0,0,1
Owl,Jerk_Primitive,10,5,60,20,74,198,2,17.0,0,0,1
Owl,MPC,10,5,60,20,107,335,2,31.0,1,0,0
Owl,MPC,10,5,60,20,98,165,1,13.666666666666666,0,0,1
Owl,MPC,10,5,60,20,63,182,2,11.5,0,0,1
Owl,MPC,10,5,60,20,108,320,1,14.0,1,0,0
Owl,MPC,10,5,60,20,2,1,1,7.5,0,0,1
Owl,MPC,10,5,60,20,24,116,0,0.0,0,0,1
Owl,MPC,10,5,60,20,218,632,4,14.4,1,0,0
